id,level,type,arabic_text,korean_meaning,root,form,pattern,gender,phrase_components,singular_form,sentence_analysis,cefr
10385,1,vocabulary,تَرْجِعُ,돌아가십니까,,0,,,,,,A2
10386,1,vocabulary,تَسْكُنُ,사십니까,,0,,,,,,A2
10387,1,vocabulary,تَعْمَلُ,일,,0,,,,,,A2
10388,1,vocabulary,تَفْرَحُ,기뻐한다,,0,,,,,,A2
10389,1,vocabulary,تَقْرَأُ,읽는다,,0,,,,,,A2
10390,1,vocabulary,تَكْتُبُ,쓰지,,0,,,,,,A2
10391,1,vocabulary,جَعَلَهُ,만들었다,,0,,,,,,A2
10392,1,vocabulary,جِيرَانٍ,이웃,,0,,,,,,A2
10393,1,vocabulary,حَاسُوبٌ,컴퓨터,,0,,,,,,A2
10394,1,vocabulary,حَصَلْتُ,받았다,,0,,,,,,A2
10395,1,vocabulary,حَضَرَتْ,왔다,,0,,,,,,A2
10396,1,vocabulary,حَضَرْتَ,왔니,,0,,,,,,A2
10397,1,vocabulary,خَرَجُوا,나가버렸었다,,0,,,,,,A2
10398,1,vocabulary,خَرَجْتُ,나갔다,,0,,,,,,A2
10399,1,vocabulary,دَائِمًا,항상,,0,,,,,,A2
10400,1,vocabulary,دَرَسْتُ,공부했다,,0,,,,,,A2
10401,1,vocabulary,ذَكِيًّا,영리하지,,0,,,,,,A2
10402,1,vocabulary,ذَهَبَتْ,갔다,,0,,,,,,A2
10403,1,vocabulary,ذَهَبُوا,갔니,,0,,,,,,A2
10404,1,vocabulary,ذَهَبْتِ,갔니,,0,,,,,,A2
10405,1,vocabulary,رَأَيْتُ,보았다,,0,,,,,,A2
10406,1,vocabulary,رَجَعْتُ,돌아왔다,,0,,,,,,A2
10407,1,vocabulary,رَجَعْنَ,돌아왔니,,0,,,,,,A2
10408,1,vocabulary,زَمِيلِي,동료,,0,,,,,,A2
10409,1,vocabulary,سَأَكُلُ,먹을,,0,,,,,,A2
10410,1,vocabulary,سَلَكْتُ,갔다,,0,,,,,,A2
10411,1,vocabulary,سَمِينًا,뚱뚱하지,,0,,,,,,A2
10412,1,vocabulary,سَيْطَرَ,지배했다,,0,,,,,,A2
10413,1,vocabulary,سُورِيَا,시리아,,0,,,,,,A2
10414,1,vocabulary,شَمَالًا,북쪽으로,,0,,,,,,A2
10415,1,vocabulary,شُبَّاكٌ,창문,,0,,,,,,A2
10416,1,vocabulary,صَبَاحًا,아침에,,0,,,,,,A2
10417,1,vocabulary,صَدِيقًا,친구,,0,,,,,,A2
10418,1,vocabulary,صَدِيقِي,친구,,0,,,,,,A2
10419,1,vocabulary,طَابِقًا,층,,0,,,,,,A2
10420,1,vocabulary,طَالِبًا,학생,,0,,,,,,A2
10421,1,vocabulary,عَمَّانَ,암만,,0,,,,,,A2
10422,1,vocabulary,فُنْدُقِ,호텔,,0,,,,,,A2
10423,1,vocabulary,قَرَأْتُ,읽었다,,0,,,,,,A2
10424,1,vocabulary,قَرَارًا,결정,,0,,,,,,A2
10425,1,vocabulary,كُورِيَا,한국,,0,,,,,,A2
10426,1,vocabulary,كُورِيٌّ,한국인,,0,,,,,,A2
10427,1,vocabulary,مَرْكَزٌ,중심지,,0,,,,,,A2
10428,1,vocabulary,نَائِمًا,자고,,0,,,,,,A2
10429,1,vocabulary,نَزَلْتُ,묵었다,,0,,,,,,A2
10430,1,vocabulary,نَسْكُنُ,살지,,0,,,,,,A2
10431,1,vocabulary,نَشَرَتْ,출판했다,,0,,,,,,A2
10432,1,vocabulary,نَشَرُوا,보도했다,,0,,,,,,A2
10433,1,vocabulary,نَشِيطًا,활기차게,,0,,,,,,A2
10434,1,vocabulary,نَظِيفًا,깨끗하고,,0,,,,,,A2
10435,1,vocabulary,نَفْسَهُ,자신,,0,,,,,,A2
10436,1,vocabulary,نَفْسِهِ,자신,,0,,,,,,A2
10437,1,vocabulary,هَادِئًا,조용했다,,0,,,,,,A2
10438,1,vocabulary,وَجَدْتُ,찾았다,,0,,,,,,A2
10439,1,vocabulary,وَزْنُكَ,몸무게,,0,,,,,,A2
10440,1,vocabulary,وَصَلُوا,도착했다,,0,,,,,,A2
10441,1,vocabulary,وَصَلْتُ,도착했을,,0,,,,,,A2
10442,1,vocabulary,أَبْحَثَ,,ب-ح-ث,4,أَفْعَلَ,,,,,A2
10443,1,vocabulary,أَبْدَأَ,,ب-د-أ,4,أَفْعَلَ,,,,,A2
10444,1,vocabulary,أَجْلَسَ,,ج-ل-س,4,أَفْعَلَ,,,,,A2
10445,1,vocabulary,أَحْبَبَ,,ح-ب-ب,4,أَفْعَلَ,,,,,A2
10446,1,vocabulary,أَحْسَنَ,,ح-س-ن,4,أَفْعَلَ,,,,,A2
10447,1,vocabulary,أَحْفَظَ,,ح-ف-ظ,4,أَفْعَلَ,,,,,A2
10448,1,vocabulary,أَحْمَرَ,,ح-م-ر,4,أَفْعَلَ,,,,,A2
10449,1,vocabulary,أَخْضَرَ,,خ-ض-ر,4,أَفْعَلَ,,,,,A2
10450,1,vocabulary,أَرْبَعَ,,ر-ب-ع,4,أَفْعَلَ,,,,,A2
10451,1,vocabulary,أَسْأَلَ,,س-أ-ل,4,أَفْعَلَ,,,,,A2
10452,1,vocabulary,أَصْفَرَ,,ص-ف-ر,4,أَفْعَلَ,,,,,A2
10453,1,vocabulary,أَطْبَخَ,,ط-ب-خ,4,أَفْعَلَ,,,,,A2
10454,1,vocabulary,أَطْعَمَ,,ط-ع-م,4,أَفْعَلَ,,,,,A2
10455,1,vocabulary,أَغْسَلَ,,غ-س-ل,4,أَفْعَلَ,,,,,A2
10456,1,vocabulary,أَفْتَحَ,,ف-ت-ح,4,أَفْعَلَ,,,,,A2
10457,1,vocabulary,أَفْطَرَ,,ف-ط-ر,4,أَفْعَلَ,,,,,A2
10458,1,vocabulary,أَقْرَأَ,,ق-ر-أ,4,أَفْعَلَ,,,,,A2
10459,1,vocabulary,أَلْعَبَ,,ل-ع-ب,4,أَفْعَلَ,,,,,A2
10460,1,vocabulary,تَعَالََ,,ع-ل-,6,تَفَاعَلَ,,,,,A2
10461,1,vocabulary,تَعَلََّ,,ع-ل-,5,تَفَعَّلَ,,,,,A2
10462,1,vocabulary,أَدَّخِرُ,저축한다,,0,,,,,,A2
10463,1,vocabulary,أَشْيَاءُ,일,,0,,,,,,A2
10464,1,vocabulary,أَمَامَهُ,앞,,0,,,,,,A2
10465,1,vocabulary,أُسْتَاذٌ,교수,,0,,,,,,A2
10466,1,vocabulary,أُغَيِّرَ,바꿀,,0,,,,,,A2
10467,1,vocabulary,أُولَئِكَ,저,,0,,,,,,A2
10468,1,vocabulary,إِيَّاهَا,그것을,,0,,,,,,A2
10469,1,vocabulary,اخْتَرْتُ,골랐다,,0,,,,,,A2
10470,1,vocabulary,اسْتَمَعَ,들었다,,0,,,,,,A2
10471,1,vocabulary,اشْتَرَتْ,샀다,,0,,,,,,A2
10472,1,vocabulary,الرُّبْعُ,15분,,0,,,,,,A2
10473,1,vocabulary,الزَّرْعَ,작물,,0,,,,,,A2
10474,1,vocabulary,السَّفَرُ,여행,,0,,,,,,A2
10475,1,vocabulary,السُّكَّر,설탕,,0,,,,,,A2
10476,1,vocabulary,الشُّقَقِ,아파트,,0,,,,,,A2
10477,1,vocabulary,الْعَمَلَ,일,,0,,,,,,A2
10478,1,vocabulary,الْقَاضِي,판사,,0,,,,,,A2
10479,1,vocabulary,انْتَظَرَ,기다렸다,,0,,,,,,A2
10480,1,vocabulary,انْتَقَلَ,이사했다,,0,,,,,,A2
10481,1,vocabulary,انْكَسَرَ,깨졌다,,0,,,,,,A2
10482,1,vocabulary,بَدَأْنَا,시작했다,,0,,,,,,A2
10483,1,vocabulary,تَأَخَّرَ,지각했다,,0,,,,,,A2
10484,1,vocabulary,تَحَدَّثَ,이야기했다,,0,,,,,,A2
10485,1,vocabulary,تَحْتَاجُ,필요하다,,0,,,,,,A2
10486,1,vocabulary,تَذَكَّرَ,기억했다,,0,,,,,,A2
10487,1,vocabulary,تَزَوَّجَ,결혼했다,,0,,,,,,A2
10488,1,vocabulary,تَعَلَّمَ,배웠다,,0,,,,,,A2
10489,1,vocabulary,تَكَلَّمَ,말했다,,0,,,,,,A2
10490,1,vocabulary,تَنَاوَلَ,먹었다,,0,,,,,,A2
10491,1,vocabulary,تَنَاوَلِ,복용해라,,0,,,,,,A2
10492,1,vocabulary,جَمِيلَةً,예쁘지,,0,,,,,,A2
10493,1,vocabulary,حَاوَلْتُ,시도했으나,,0,,,,,,A2
10494,1,vocabulary,حَقَائِبُ,가방,,0,,,,,,A2
10495,1,vocabulary,حَقِيبَةٌ,가방,,0,,,,,,A2
10496,1,vocabulary,حَقِيبَةُ,가방,,0,,,,,,A2
10497,1,vocabulary,دِرَاسَةِ,공부,,0,,,,,,A2
10498,1,vocabulary,ذَهَبِيٌّ,금색,,0,,,,,,A2
10499,1,vocabulary,رِسَالَةً,편지,,0,,,,,,A2
10500,1,vocabulary,زَهْرِيٌّ,분홍색,,0,,,,,,A2
10501,2,vocabulary,زِيَارَةُ,방문,,0,,,,,,A2
10502,2,vocabulary,سَأَزُورُ,방문할,,0,,,,,,A2
10503,2,vocabulary,سَأَكُونُ,될,,0,,,,,,A2
10504,2,vocabulary,سَجَّلْتُ,등록했다,,0,,,,,,A2
10505,2,vocabulary,سَمَّيْتُ,이름지었다,,0,,,,,,A2
10506,2,vocabulary,سَنَوَاتٍ,년,,0,,,,,,A2
10507,2,vocabulary,سَنَوَاتُ,년,,0,,,,,,A2
10508,2,vocabulary,شَارَكَتِ,참여했다,,0,,,,,,A2
10509,2,vocabulary,صِحَّتَهُ,건강,,0,,,,,,A2
10510,2,vocabulary,طَالِبَةً,학생,,0,,,,,,A2
10511,2,vocabulary,طَالِبَةٌ,학생,,0,,,,,,A2
10512,2,vocabulary,طَاوِلَةٌ,탁자,,0,,,,,,A2
10513,2,vocabulary,طَبَّاخًا,요리사,,0,,,,,,A2
10514,2,vocabulary,عَرَبِيٌّ,아랍,,0,,,,,,A2
10515,2,vocabulary,عَرُوسَةً,신부,,0,,,,,,A2
10516,2,vocabulary,عُنْوَانُ,주소,,0,,,,,,A2
10517,2,vocabulary,عِمَارَةٍ,건물,,0,,,,,,A2
10518,2,vocabulary,فَأَرْجُو,부탁한다,,0,,,,,,A2
10519,2,vocabulary,قَابَلْتُ,만났다,,0,,,,,,A2
10520,2,vocabulary,كُرْسِيٌّ,의자,,0,,,,,,A2
10521,2,vocabulary,كُلُّهُمْ,모두,,0,,,,,,A2
10522,2,vocabulary,لُبْنَانَ,레바논,,0,,,,,,A2
10523,2,vocabulary,مَرَافِقُ,시설,,0,,,,,,A2
10524,2,vocabulary,مَسْمُوحٌ,허용,,0,,,,,,A2
10525,2,vocabulary,مَشْهُورٌ,유명한,,0,,,,,,A2
10526,2,vocabulary,مَعْقُولٍ,합리,,0,,,,,,A2
10527,2,vocabulary,مَقَالَةً,기사,,0,,,,,,A2
10528,2,vocabulary,مَقْرُوءٌ,읽기,,0,,,,,,A2
10529,2,vocabulary,مَوْجُودٌ,있습니다,,0,,,,,,A2
10530,2,vocabulary,مُدَرِّسٌ,선생님,,0,,,,,,A2
10531,2,vocabulary,مُوَظَّفٌ,직원,,0,,,,,,A2
10532,2,vocabulary,مُوَظَّفُ,직원,,0,,,,,,A2
10533,2,vocabulary,مِصْعَدًا,엘리베이터,,0,,,,,,A2
10534,2,vocabulary,نَصِيحَةً,조언,,0,,,,,,A2
10535,2,vocabulary,نَفْسَهَا,자신,,0,,,,,,A2
10536,2,vocabulary,نَفْسِهَا,자신,,0,,,,,,A2
10537,2,vocabulary,هَؤُلَاءِ,이,,0,,,,,,A2
10538,2,vocabulary,وَرْدِيٌّ,장미색,,0,,,,,,A2
10539,2,vocabulary,وَصَلَنِي,받았다,,0,,,,,,A2
10540,2,vocabulary,تَعَلَّمَ,,ع-ل-م,5,تَفَعَّلَ,,,,,A2
10541,2,vocabulary,تَكَلَّمَ,,ك-ل-م,5,تَفَعَّلَ,,,,,A2
10542,2,vocabulary,تَنَ َّلَ,,ن- -ل,5,تَفَعَّلَ,,,,,A2
10543,2,vocabulary,أَتَمَنَّى,바란다,,0,,,,,,A2
10544,2,vocabulary,أَرْبَعَةِ,4일,,0,,,,,,A2
10545,2,vocabulary,أَشْكُرُكَ,감사한다,,0,,,,,,A2
10546,2,vocabulary,أَصْبَحَتْ,되었다,,0,,,,,,A2
10547,2,vocabulary,أَعْجَبَهُ,마음에들었다,,0,,,,,,A2
10548,2,vocabulary,أَكْمَلْتُ,마쳤다,,0,,,,,,A2
10549,2,vocabulary,أَمْرِيكَا,미국,,0,,,,,,A2
10550,2,vocabulary,إِقَامَتِي,체류,,0,,,,,,A2
10551,2,vocabulary,إِلَيْهِمْ,그들,,0,,,,,,A2
10552,2,vocabulary,اخْتِبَارُ,시험,,0,,,,,,A2
10553,2,vocabulary,ارْتِفَاعُ,높이,,0,,,,,,A2
10554,2,vocabulary,اشْتَرَوْا,샀다,,0,,,,,,A2
10555,2,vocabulary,التَّاجِرُ,상인,,0,,,,,,A2
10556,2,vocabulary,الدَّوَاءَ,약,,0,,,,,,A2
10557,2,vocabulary,الدُّرُوسُ,수업,,0,,,,,,A2
10558,2,vocabulary,الزَّائِرُ,방문,,0,,,,,,A2
10559,2,vocabulary,الزَّائِرِ,방문객,,0,,,,,,A2
10560,2,vocabulary,الزُّجَاجُ,유리,,0,,,,,,A2
10561,2,vocabulary,السَّلَامُ,평화,,0,,,,,,A2
10562,2,vocabulary,الشَّرَابَ,음료,,0,,,,,,A2
10563,2,vocabulary,الْجَدِيدُ,새,,0,,,,,,A2
10564,2,vocabulary,الْجَمِيعُ,모두,,0,,,,,,A2
10565,2,vocabulary,الْحَيَاةُ,생활,,0,,,,,,A2
10566,2,vocabulary,الْعَالَمُ,세계,,0,,,,,,A2
10567,2,vocabulary,الْعَالَمِ,세계,,0,,,,,,A2
10568,2,vocabulary,الْعَامِلُ,근로자,,0,,,,,,A2
10569,2,vocabulary,الْعَشَاءَ,저녁식사,,0,,,,,,A2
10570,2,vocabulary,الْعِرَاقِ,이라크,,0,,,,,,A2
10571,2,vocabulary,الْفُطُورَ,아침식사,,0,,,,,,A2
10572,2,vocabulary,بَعْضُهُمْ,일부,,0,,,,,,A2
10573,2,vocabulary,بِعُنْوَان,제목,,0,,,,,,A2
10574,2,vocabulary,تَعْمَلْنَ,일합니다,,0,,,,,,A2
10575,2,vocabulary,رَمَادِيٌّ,회색,,0,,,,,,A2
10576,2,vocabulary,سَيَنْزِلُ,머무를,,0,,,,,,A2
10577,2,vocabulary,طَالِبَاتٌ,여학생,,0,,,,,,A2
10578,2,vocabulary,طَالِبَاتٍ,여학생,,0,,,,,,A2
10579,2,vocabulary,طَالِبَانِ,학생,,0,,,,,,A2
10580,2,vocabulary,عَمَلِهِمْ,업무,,0,,,,,,A2
10581,2,vocabulary,عِرَاقِيٌّ,이라크인,,0,,,,,,A2
10582,2,vocabulary,فَذَهَبْتُ,갔다,,0,,,,,,A2
10583,2,vocabulary,فَشَرِبُوا,마셨다,,0,,,,,,A2
10584,2,vocabulary,كُورِيَّةٌ,한국,,0,,,,,,A2
10585,2,vocabulary,لِلْعَمَلِ,일,,0,,,,,,A2
10586,2,vocabulary,مَشْهُورًا,유명한,,0,,,,,,A2
10587,2,vocabulary,مُدَرِّسًا,선생,,0,,,,,,A2
10588,2,vocabulary,مُرَاسِلُو,기자,,0,,,,,,A2
10589,2,vocabulary,مُمْتِعَةٌ,재미있다,,0,,,,,,A2
10590,2,vocabulary,مِهْنَتُكَ,직업,,0,,,,,,A2
10591,2,vocabulary,اِسْتَعَدَ,,س-ع-د,8,اِفْتَعَلَ,,,,,A2
10592,2,vocabulary,اِسْتَمَعَ,,س-م-ع,8,اِفْتَعَلَ,,,,,A2
10593,2,vocabulary,اِنْتَظَرَ,,ن-ظ-ر,8,اِفْتَعَلَ,,,,,A2
10594,2,vocabulary,اِنْتَقَلَ,,ت-ق-ل,7,اِنْفَعَلَ,,,,,A2
10595,2,vocabulary,أَتَأَخَّرَ,늦지,,0,,,,,,A2
10596,2,vocabulary,أَجْنَبِيٍّ,외국인,,0,,,,,,A2
10597,2,vocabulary,أَسْتَطِيعُ,수있다,,0,,,,,,A2
10598,2,vocabulary,أَلْهَاتِفُ,전화기,,0,,,,,,A2
10599,2,vocabulary,أُرْدُنِيٌّ,요르단인,,0,,,,,,A2
10600,2,vocabulary,أُسَاعِدَكَ,도와줄,,0,,,,,,A2
10601,2,vocabulary,إِحْمَرَّتِ,빨개졌다,,0,,,,,,A2
10602,2,vocabulary,اسْتَعَرْتُ,빌렸다,,0,,,,,,A2
10603,2,vocabulary,اسْتَمَعْتَ,들었니,,0,,,,,,A2
10604,2,vocabulary,الْعَوْدَةِ,귀국,,0,,,,,,A2
10605,2,vocabulary,الْعُطْلَةِ,휴가,,0,,,,,,A2
10606,2,vocabulary,الْغُرْفَةُ,방,,0,,,,,,A2
10607,2,vocabulary,انْتَقَلَتْ,이사했다,,0,,,,,,A2
10608,2,vocabulary,انْكَسَرَتْ,부러졌다,,0,,,,,,A2
10609,2,vocabulary,بَرْنَامَجُ,프로그램,,0,,,,,,A2
10610,2,vocabulary,بِسَعَادَةٍ,행복하게,,0,,,,,,A2
10611,2,vocabulary,بِسُهُولَةٍ,쉽게,,0,,,,,,A2
10612,2,vocabulary,تَتَعَاوَنُ,협력한다,,0,,,,,,A2
10613,2,vocabulary,تَتَنَاوَلُ,먹었다,,0,,,,,,A2
10614,2,vocabulary,تَحَدَّثَتْ,말했다,,0,,,,,,A2
10615,2,vocabulary,تَحَسَّنَتْ,나아질,,0,,,,,,A2
10616,2,vocabulary,تَحْضُرُونَ,참석하십니까,,0,,,,,,A2
10617,2,vocabulary,تَذْهَبِينَ,가십니까,,0,,,,,,A2
10618,2,vocabulary,تَطَوَّرَتِ,발전했다,,0,,,,,,A2
10619,2,vocabulary,تَكَلَّمْتُ,이야기했다,,0,,,,,,A2
10620,2,vocabulary,تَنَاوَلْتُ,먹었던,,0,,,,,,A2
10621,2,vocabulary,دَرَسْتُنَّ,공부했니,,0,,,,,,A2
10622,2,vocabulary,قَابَلْتُهُ,만났던,,0,,,,,,A2
10623,2,vocabulary,كُورِيُّونَ,한국인,,0,,,,,,A2
10624,2,vocabulary,مَفْرُوشَةٍ,가구가딸린,,0,,,,,,A2
10625,2,vocabulary,مُدَرِّسَةٌ,선생님,,0,,,,,,A2
10626,2,vocabulary,مُسَاعَدَةً,도움,,0,,,,,,A2
10627,2,vocabulary,مُهَنْدِسًا,엔지니어,,0,,,,,,A2
10628,2,vocabulary,مُوَظَّفَةً,직원,,0,,,,,,A2
10629,2,vocabulary,يَأْكُلُونَ,먹는다,,0,,,,,,A2
10630,2,vocabulary,أَسَاسِيَّةٌ,기본,,0,,,,,,A2
10631,2,vocabulary,أَسْتَيْقِظُ,일어난다,,0,,,,,,A2
10632,2,vocabulary,أَمْرِيكِيٌّ,미국인,,0,,,,,,A2
10633,2,vocabulary,التَّوْفِيقِ,조화,,0,,,,,,A2
10634,2,vocabulary,الثَّالِثَةِ,3등,,0,,,,,,A2
10635,2,vocabulary,الثَّامِنَةَ,8시,,0,,,,,,A2
10636,2,vocabulary,الثَّانِيَةِ,2학년,,0,,,,,,A2
10637,2,vocabulary,الثَّقَافَةَ,문화,,0,,,,,,A2
10638,2,vocabulary,الثَّقَافَةِ,문화,,0,,,,,,A2
10639,2,vocabulary,السِّبَاحَةِ,수영,,0,,,,,,A2
10640,2,vocabulary,الْجَدِيدَةُ,새,,0,,,,,,A2
10641,2,vocabulary,الْجَدِيدَةِ,새로운,,0,,,,,,A2
10642,2,vocabulary,الْحَقِيبَةِ,가방,,0,,,,,,A2
10643,2,vocabulary,الْعَاشِرَةُ,10시,,0,,,,,,A2
10644,2,vocabulary,الْعَلَاقَةُ,관계,,0,,,,,,A2
10645,2,vocabulary,الْعِشْرِينَ,20년,,0,,,,,,A2
10646,2,vocabulary,الْفَنَادِقِ,호텔,,0,,,,,,A2
10647,2,vocabulary,الْفَوَاكِهَ,과일,,0,,,,,,A2
10648,2,vocabulary,الْمِصْرِيُّ,관광객,,0,,,,,,A2
10649,2,vocabulary,تَسْتَيْقِظُ,일어나니,,0,,,,,,A2
10650,2,vocabulary,سُعُودِيَّةٌ,사우디인,,0,,,,,,A2
10651,2,vocabulary,عَاصِمَتُهَا,수도,,0,,,,,,A2
10652,2,vocabulary,مُدَرِّسُونَ,선생님,,0,,,,,,A2
10653,2,vocabulary,مُسَافِرُونَ,여행,,0,,,,,,A2
10654,2,vocabulary,مُوَظَّفَاتُ,직원,,0,,,,,,A2
10655,2,vocabulary,وَالْعَالَمُ,세계,,0,,,,,,A2
10656,2,vocabulary,أَجْنَبِيَّةٌ,외국인,,0,,,,,,A2
10657,2,vocabulary,اثْنَا عَشَرَ,12권,,0,,,,,,A2
10658,2,vocabulary,اسْتَقْبَلَتْ,맞이했다,,0,,,,,,A2
10659,2,vocabulary,اسْتَيْقَظْتُ,일어났다,,0,,,,,,A2
10660,2,vocabulary,اشْتَرَيْتُهُ,샀던,,0,,,,,,A2
10661,2,vocabulary,الثَّلَّاجَةِ,냉장고,,0,,,,,,A2
10662,2,vocabulary,السَّامِيَّةِ,셈어,,0,,,,,,A2
10663,2,vocabulary,السَّيَّارَةُ,자동차,,0,,,,,,A2
10664,2,vocabulary,الْفَاتُورَةَ,계산서,,0,,,,,,A2
10665,2,vocabulary,بَنَفْسَجِيٌّ,보라색,,0,,,,,,A2
10666,2,vocabulary,طَالِبَتَيْنِ,여학생,,0,,,,,,A2
10667,2,vocabulary,عَلَى يَمِينِ,오른쪽,,0,,,,,,A2
10668,2,vocabulary,مُهَنْدِسُونَ,기술자,,0,,,,,,A2
10669,2,vocabulary,إِسْبَانِيَّةٌ,스페인,,0,,,,,,A2
10670,2,vocabulary,الْخُضْرَوَاتِ,채소,,0,,,,,,A2
10671,2,vocabulary,الْمُوَظَّفَةِ,직원,,0,,,,,,A2
10672,2,vocabulary,الْيَابَانِيِّ,일본인,,0,,,,,,A2
10673,2,vocabulary,بُرْتُقَالِيٌّ,오렌지색,,0,,,,,,A2
10674,2,vocabulary,بِالْإِضَافَةِ,게다가,,0,,,,,,A2
10675,2,vocabulary,تَصَرُّفَاتَهُ,행동,,0,,,,,,A2
10676,2,vocabulary,عِبَارَةٌ عَنْ,구성된다,,0,,,,,,A2
10677,2,vocabulary,الثَّانَوِيَّةُ,고등,,0,,,,,,A2
10678,2,vocabulary,الْمُوَظَّفِينَ,직원,,0,,,,,,A2
10679,2,vocabulary,بِالْمُبَارَاةِ,경기,,0,,,,,,A2
10680,2,vocabulary,الصَّيْدَلِيَّةَ,약국,,0,,,,,,A2
10681,2,vocabulary,الْحَادِي عَشَرَ,11일,,0,,,,,,A2
10682,2,vocabulary,الْمُوَظَّفَيْنِ,직원,,0,,,,,,A2
10683,2,vocabulary,ثَلَاثَةَ عَشَرَ,13명,,0,,,,,,A2
10684,2,vocabulary,حَوْضِ سِبَاحَةٍ,수영장,,0,,,,,,A2
10685,2,vocabulary,التَّقْلِيدِيَّةَ,전통적인,,0,,,,,,A2
10686,2,vocabulary,الرَّابِعَ عَشَرَ,14과,,0,,,,,,A2
10687,2,vocabulary,مِنَ الْمُؤَكَّدِ,확실하다,,0,,,,,,A2
10688,2,vocabulary,مِنَ الطَّبِيعِيِّ,당연하다,,0,,,,,,A2
10689,2,vocabulary,الثَّانِيَةَ عَشْرَةَ,12시,,0,,,,,,A2
10690,2,vocabulary,الْحَادِيَةَ عَشْرَةَ,11시,,0,,,,,,A2
10691,2,vocabulary,الثَّانِي وَالْعِشْرُونَ,22일,,0,,,,,,A2
10692,2,vocabulary,الْحَادِي وَالْعِشْرُونَ,21일,,0,,,,,,A2
10693,2,vocabulary,الْحَادِيَةَ وَالثَّلَاثِينَ,31번째,,0,,,,,,A2
10694,2,vocabulary,قِ,조심해라,,0,,,,,,B1
10695,2,vocabulary,خَفِ,두려워해라,,0,,,,,,B1
10696,2,vocabulary,صُمْ,단식해라,,0,,,,,,B1
10697,2,vocabulary,صِرْ,되어라,,0,,,,,,B1
10698,2,vocabulary,صِلْ,도착해라,,0,,,,,,B1
10699,2,vocabulary,هَبْ,주어라,,0,,,,,,B1
10700,2,vocabulary,أَنَّ,~라는것을,,0,,,,,,B1
10701,2,vocabulary,تَابَ,회개했다,,0,,,,,,B1
10702,2,vocabulary,دُونَ,거치지,,0,,,,,,B1
10703,2,vocabulary,رَجَا,바랐다,,0,,,,,,B1
10704,2,vocabulary,رَوَى,이야기했다,,0,,,,,,B1
10705,2,vocabulary,سَعَى,노력했다,,0,,,,,,B1
10706,2,vocabulary,صَامَ,단식했다,,0,,,,,,B1
10707,2,vocabulary,ظَلَّ,계속,,0,,,,,,B1
10708,2,vocabulary,عَفَا,용서했다,,0,,,,,,B1
10709,2,vocabulary,نَوَى,의도했다,,0,,,,,,B1
10710,2,vocabulary,هَدَى,인도했다,,0,,,,,,B1
10711,2,vocabulary,عَلََ,,ع-ل-,1,فَعَلَ,,,,,B1
10712,2,vocabulary,آيَاتٍ,구절,,0,,,,,,B1
10713,2,vocabulary,أَلَمٍ,통증,,0,,,,,,B1
10714,2,vocabulary,أَمَّا,~로말하자면,,0,,,,,,B1
10715,2,vocabulary,الْآنَ,지금,,0,,,,,,B1
10716,2,vocabulary,اِنْوِ,의도해라,,0,,,,,,B1
10717,2,vocabulary,بَحَثَ,논의했다,,0,,,,,,B1
10718,2,vocabulary,بَقَرَ,소,,0,,,,,,B1
10719,2,vocabulary,تَصِلَ,도착,,0,,,,,,B1
10720,2,vocabulary,تَقَعُ,위치한다,,0,,,,,,B1
10721,2,vocabulary,تِلْكَ,그,,0,,,,,,B1
10722,2,vocabulary,خَشِيَ,두려워했다,,0,,,,,,B1
10723,2,vocabulary,رَدًّا,답변,,0,,,,,,B1
10724,2,vocabulary,رَضِيَ,만족했다,,0,,,,,,B1
10725,2,vocabulary,رَغْمَ,불구하고,,0,,,,,,B1
10726,2,vocabulary,عَانَى,고통받았다,,0,,,,,,B1
10727,2,vocabulary,غَنَمَ,양,,0,,,,,,B1
10728,2,vocabulary,غَيْرَ,외의,,0,,,,,,B1
10729,2,vocabulary,فَوْقَ,위,,0,,,,,,B1
10730,2,vocabulary,فُرَصُ,기회,,0,,,,,,B1
10731,2,vocabulary,قُمْتُ,일어났다,,0,,,,,,B1
10732,2,vocabulary,لَيْتَ,~라면좋을텐데,,0,,,,,,B1
10733,2,vocabulary,لَيْسَ,아니라,,0,,,,,,B1
10734,2,vocabulary,مَنَعَ,막았다,,0,,,,,,B1
10735,2,vocabulary,هَتَفَ,환호했다,,0,,,,,,B1
10736,2,vocabulary,وَإِنْ,~일지라도,,0,,,,,,B1
10737,2,vocabulary,وَثِقَ,신뢰했다,,0,,,,,,B1
10738,2,vocabulary,وَرِثَ,상속받았다,,0,,,,,,B1
10739,2,vocabulary,وَصَفَ,처방했다,,0,,,,,,B1
10740,2,vocabulary,وَقَعَ,떨어졌다,,0,,,,,,B1
10741,2,vocabulary,وَهَبَ,주었다,,0,,,,,,B1
10742,2,vocabulary,يَثِقُ,신뢰한다,,0,,,,,,B1
10743,2,vocabulary,يَجِبُ,해야한다,,0,,,,,,B1
10744,2,vocabulary,يَجِدُ,찾는다,,0,,,,,,B1
10745,2,vocabulary,يَرِثُ,상속받는다,,0,,,,,,B1
10746,2,vocabulary,يَصِلُ,이른다,,0,,,,,,B1
10747,2,vocabulary,يَضَعُ,놓는다,,0,,,,,,B1
10748,2,vocabulary,يَعِدُ,약속한다,,0,,,,,,B1
10749,2,vocabulary,يَقَعُ,위치한다,,0,,,,,,B1
